# Program:featureCounts v2.0.3; Command:"featureCounts" "-a" "../../../../local_scratch/ClINT/RawData/ref_genome.gff" "-o" "./vartable_output/Patient1/featureCounts/fc_output.txt" "-t" "gene" "-g" "locus_tag" "../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam" "../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam" "../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam" "-T" "10"
Geneid	Chr	Start	End	Strand	Length	../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam	../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam	../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam
ACCFDFCE_02115	1	2180767	2181711	-	945	598	590	856
ACCFDFCE_02116	1	2181786	2182175	-	390	416	412	589
ACCFDFCE_02117	1	2182199	2182564	-	366	731	575	897
ACCFDFCE_02118	1	2182587	2182700	-	114	769	532	905
ACCFDFCE_02119	1	2182732	2182950	-	219	642	637	870
ACCFDFCE_02120	1	2183143	2183790	-	648	547	516	767
ACCFDFCE_02121	1	2183807	2185099	-	1293	517	450	677
ACCFDFCE_02122	1	2185099	2185539	-	441	245	204	335
ACCFDFCE_02123	1	2185556	2185735	-	180	198	163	270
ACCFDFCE_02124	1	2185752	2186252	-	501	258	232	427
ACCFDFCE_02125	1	2186273	2186632	-	360	271	226	413
ACCFDFCE_02126	1	2186663	2187199	-	537	180	176	307
ACCFDFCE_02127	1	2187224	2187622	-	399	388	296	526
ACCFDFCE_02128	1	2187654	2187839	-	186	386	278	467
ACCFDFCE_02129	1	2187862	2188401	-	540	333	255	466
ACCFDFCE_02130	1	2188428	2188745	-	318	467	343	601
ACCFDFCE_02131	1	2188781	2189149	-	369	323	248	447
ACCFDFCE_02132	1	2189181	2189444	-	264	411	287	495
ACCFDFCE_02133	1	2189468	2189677	-	210	156	95	189
ACCFDFCE_02134	1	2189667	2190101	-	435	228	177	305
ACCFDFCE_02135	1	2190104	2190757	-	654	220	182	294
ACCFDFCE_02136	1	2190781	2191134	-	354	319	178	334
ACCFDFCE_02137	1	2191163	2191441	-	279	238	151	288
ACCFDFCE_02138	1	2191508	2192341	-	834	272	244	389
ACCFDFCE_02139	1	2192374	2192649	-	276	282	221	353
ACCFDFCE_02140	1	2192649	2193272	-	624	206	173	273
ACCFDFCE_02141	1	2193299	2193961	-	663	352	243	393
ACCFDFCE_02142	1	2193989	2194297	-	309	234	175	266
ACCFDFCE_02143	1	2194654	2195043	+	390	562	438	846
ACCFDFCE_02144	1	2195235	2196569	-	1335	59	78	72
ACCFDFCE_02145	1	2196682	2198817	-	2136	62	74	73
ACCFDFCE_02146	1	2199004	2199891	+	888	132	184	224
ACCFDFCE_02147	1	2200072	2200935	+	864	36	43	45
ACCFDFCE_02148	1	2201354	2202262	-	909	22	22	26
ACCFDFCE_02149	1	2202395	2202559	+	165	30	31	37
ACCFDFCE_02150	1	2202804	2203121	+	318	142	148	173
ACCFDFCE_02151	1	2203308	2206475	-	3168	82	84	98
ACCFDFCE_02152	1	2206592	2207857	-	1266	106	121	146
ACCFDFCE_02153	1	2208246	2208497	+	252	59	69	73
ACCFDFCE_02154	1	2208489	2209253	-	765	66	70	74
ACCFDFCE_02155	1	2209415	2209855	+	441	5	8	6
ACCFDFCE_02156	1	2209848	2211059	+	1212	8	20	8
ACCFDFCE_02157	1	2211163	2211513	-	351	138	1571	332
ACCFDFCE_02158	1	2211766	2212089	+	324	13	22	46
ACCFDFCE_02159	1	2212204	2213226	-	1023	110	169	281
ACCFDFCE_02160	1	2213246	2213845	-	600	55	91	138
ACCFDFCE_02161	1	2213852	2214085	-	234	42	68	88
ACCFDFCE_02162	1	2214091	2214537	-	447	91	116	208
ACCFDFCE_02163	1	2214551	2215036	-	486	92	100	184
ACCFDFCE_02164	1	2215033	2216292	-	1260	119	149	248
ACCFDFCE_02165	1	2216501	2216593	-	93	454	585	555
ACCFDFCE_02166	1	2216851	2217357	-	507	106	135	188
ACCFDFCE_02167	1	2217388	2218392	-	1005	86	107	158
ACCFDFCE_02168	1	2218562	2219167	-	606	164	255	304
ACCFDFCE_02169	1	2219168	2219839	-	672	129	205	225
ACCFDFCE_02170	1	2219853	2220635	-	783	213	319	370
ACCFDFCE_02171	1	2220925	2221722	+	798	49	47	139
ACCFDFCE_02172	1	2221894	2222664	-	771	33	41	40
ACCFDFCE_02173	1	2222736	2223290	-	555	33	41	38
ACCFDFCE_02174	1	2223411	2224352	-	942	31	41	36
ACCFDFCE_02175	1	2224751	2225659	-	909	25	37	31
ACCFDFCE_02176	1	2225873	2227027	-	1155	39	58	123
ACCFDFCE_02177	1	2227244	2228149	-	906	6	10	26
ACCFDFCE_02178	1	2228409	2228711	+	303	166	147	370
ACCFDFCE_02179	1	2228725	2229135	+	411	409	431	1094
ACCFDFCE_02180	1	2229132	2230847	+	1716	241	277	686
ACCFDFCE_02181	1	2229283	2229585	-	303	0	0	0
ACCFDFCE_02182	1	2230860	2231312	+	453	377	437	1049
ACCFDFCE_02183	1	2231305	2231994	+	690	295	335	814
ACCFDFCE_02184	1	2232007	2232621	+	615	321	348	868
ACCFDFCE_02185	1	2232621	2233457	+	837	310	367	878
ACCFDFCE_02186	1	2233510	2233594	-	85	2906	3262	4785
ACCFDFCE_02187	1	2233646	2233993	-	348	611	769	1004
ACCFDFCE_02188	1	2234421	2234747	-	327	232	346	371
ACCFDFCE_02189	1	2234811	2235554	-	744	3	10	5
ACCFDFCE_02190	1	2235580	2237535	-	1956	6	14	5
ACCFDFCE_02191	1	2238145	2238948	+	804	23	36	23
ACCFDFCE_02192	1	2238949	2239380	+	432	13	9	9
ACCFDFCE_02193	1	2239381	2240778	-	1398	15	14	13
ACCFDFCE_02194	1	2240876	2241958	-	1083	19	20	20
ACCFDFCE_02195	1	2242206	2242628	+	423	144	174	179
ACCFDFCE_02196	1	2242865	2243365	+	501	100	17	66
ACCFDFCE_02197	1	2243727	2244680	+	954	1140	1657	1206
ACCFDFCE_02198	1	2244772	2245896	-	1125	21	44	38
ACCFDFCE_02199	1	2246207	2246983	-	777	48	65	73
ACCFDFCE_02200	1	2247005	2247238	-	234	10	15	14
ACCFDFCE_02201	1	2247466	2247939	-	474	859	1564	1039
ACCFDFCE_02202	1	2247939	2250977	-	3039	758	1364	892
ACCFDFCE_02203	1	2251495	2252442	-	948	131	79	185
ACCFDFCE_02204	1	2252575	2253372	-	798	30	35	50
ACCFDFCE_02205	1	2253466	2253609	-	144	529	403	293
ACCFDFCE_02206	1	2253757	2254449	+	693	268	295	351
ACCFDFCE_02207	1	2254490	2254710	-	221	103	54	43
ACCFDFCE_02208	1	2255096	2255833	-	738	23	33	54
ACCFDFCE_02209	1	2255882	2256211	+	330	2	2	2
ACCFDFCE_02210	1	2256656	2257528	+	873	112	149	148
ACCFDFCE_02211	1	2257915	2259294	-	1380	203	392	164
ACCFDFCE_02212	1	2259574	2259930	+	357	83	122	127
ACCFDFCE_02213	1	2259927	2260112	+	186	168	239	244
ACCFDFCE_02214	1	2260208	2260399	-	192	118	127	137
ACCFDFCE_02215	1	2260410	2261045	-	636	67	89	95
ACCFDFCE_02216	1	2261120	2262037	-	918	17	38	29
ACCFDFCE_02217	1	2262304	2262834	+	531	13	34	16
ACCFDFCE_02218	1	2262900	2264504	-	1605	122	511	265
ACCFDFCE_02219	1	2264834	2265598	+	765	23	32	29
ACCFDFCE_02220	1	2265656	2266162	-	507	256	342	461
ACCFDFCE_02221	1	2266329	2267642	-	1314	19	37	34
ACCFDFCE_02222	1	2267719	2267814	-	96	141	135	146
ACCFDFCE_02223	1	2267867	2268436	-	570	58	54	62
ACCFDFCE_02224	1	2268923	2269804	-	882	137	173	93
ACCFDFCE_02225	1	2269915	2271036	-	1122	118	149	69
ACCFDFCE_02226	1	2271313	2272551	-	1239	1005	785	235
ACCFDFCE_02227	1	2272551	2274212	-	1662	844	677	193
ACCFDFCE_02228	1	2274372	2275256	+	885	64	80	65
ACCFDFCE_02229	1	2275678	2276097	+	420	20	14	6
ACCFDFCE_02230	1	2276353	2277288	-	936	40	31	26
ACCFDFCE_02231	1	2277578	2278837	+	1260	95	86	77
ACCFDFCE_02232	1	2278903	2279589	-	687	87	189	153
ACCFDFCE_02233	1	2279763	2280416	+	654	51	69	104
ACCFDFCE_02234	1	2280652	2281671	-	1020	92	94	86
ACCFDFCE_02235	1	2281701	2282027	-	327	73	63	52
ACCFDFCE_02236	1	2282245	2283477	-	1233	448	294	278
ACCFDFCE_02237	1	2283470	2284369	-	900	341	260	282
ACCFDFCE_02238	1	2284600	2285247	-	648	423	146	310
ACCFDFCE_02239	1	2285646	2286254	+	609	15	17	16
ACCFDFCE_02240	1	2286591	2287799	+	1209	21	15	8
ACCFDFCE_02241	1	2287847	2288896	-	1050	117	169	139
ACCFDFCE_02242	1	2288927	2289874	-	948	56	103	77
ACCFDFCE_02243	1	2289971	2290462	+	492	61	39	68
ACCFDFCE_02244	1	2290459	2290878	+	420	176	163	223
ACCFDFCE_02245	1	2290986	2291906	-	921	98	148	125
ACCFDFCE_02246	1	2292114	2292752	+	639	70	84	123
ACCFDFCE_02247	1	2292998	2294929	-	1932	19	42	48
ACCFDFCE_02248	1	2294942	2295589	-	648	10	28	26
ACCFDFCE_02249	1	2295710	2296261	+	552	37	26	34
ACCFDFCE_02250	1	2296491	2297699	-	1209	15	23	21
ACCFDFCE_02251	1	2297968	2299350	-	1383	29	31	38
ACCFDFCE_02252	1	2299590	2299727	-	138	15	24	30
ACCFDFCE_02253	1	2299809	2300045	-	237	15	21	20
ACCFDFCE_02254	1	2300240	2301208	+	969	22	19	41
ACCFDFCE_02255	1	2301385	2301736	-	352	10	9	9
ACCFDFCE_02256	1	2301783	2302139	+	357	0	1	2
ACCFDFCE_02257	1	2302279	2302944	-	666	2	4	7
ACCFDFCE_02258	1	2302944	2303999	-	1056	1	3	4
ACCFDFCE_02259	1	2304135	2304809	+	675	20	37	28
ACCFDFCE_02260	1	2304802	2306175	+	1374	40	60	52
ACCFDFCE_02261	1	2306338	2306781	+	444	38	37	42
ACCFDFCE_02262	1	2306778	2307233	+	456	57	54	48
ACCFDFCE_02263	1	2307299	2308777	-	1479	449	543	444
ACCFDFCE_02264	1	2309158	2310756	-	1599	312	369	133
ACCFDFCE_02265	1	2311073	2312746	+	1674	53	58	87
ACCFDFCE_02266	1	2312899	2313528	-	630	729	627	727
ACCFDFCE_02267	1	2313842	2314357	-	516	40	34	46
ACCFDFCE_02268	1	2314548	2315552	+	1005	24	26	57
ACCFDFCE_02269	1	2315598	2315933	-	336	31	42	68
ACCFDFCE_02270	1	2316035	2317069	-	1035	27	47	78
ACCFDFCE_02271	1	2317301	2317732	-	432	39	51	46
ACCFDFCE_02272	1	2317939	2319216	-	1278	3	8	3
ACCFDFCE_02273	1	2319377	2320000	+	624	65	61	100
ACCFDFCE_02274	1	2320046	2320990	+	945	51	58	92
ACCFDFCE_02275	1	2321076	2322518	-	1443	9	65	81
ACCFDFCE_02276	1	2322701	2323084	+	384	110	84	233
ACCFDFCE_02277	1	2324572	2326677	+	2106	73	70	111
ACCFDFCE_02278	1	2326748	2327170	+	423	129	136	196
ACCFDFCE_02279	1	2327435	2327791	+	357	391	455	564
ACCFDFCE_02280	1	2328195	2329472	-	1278	161	111	134
ACCFDFCE_02281	1	2329654	2330019	-	366	20	21	34
ACCFDFCE_02282	1	2330417	2330863	+	447	649	621	898
ACCFDFCE_02283	1	2331085	2331507	+	423	258	250	171
ACCFDFCE_02284	1	2331614	2332783	-	1170	12	8	23
ACCFDFCE_02285	1	2333153	2333791	+	639	9823	9123	6630
ACCFDFCE_02286	1	2333861	2334067	+	207	14002	10782	8203
ACCFDFCE_02287	1	2334046	2334786	+	741	19122	15948	11929
ACCFDFCE_02288	1	2335044	2335697	-	654	477	287	249
ACCFDFCE_02289	1	2335720	2336754	-	1035	188	166	206
ACCFDFCE_02290	1	2336778	2337230	-	453	265	258	337
ACCFDFCE_02291	1	2337250	2337927	-	678	63	63	81
ACCFDFCE_02292	1	2337920	2338495	-	576	2	3	7
ACCFDFCE_02293	1	2338488	2340047	-	1560	1	2	6
ACCFDFCE_02294	1	2340037	2343726	-	3690	1	1	3
ACCFDFCE_02295	1	2344035	2345012	-	978	3	4	16
ACCFDFCE_02296	1	2345003	2345317	-	315	2	6	15
ACCFDFCE_02297	1	2345321	2347726	-	2406	2	3	7
ACCFDFCE_02298	1	2347792	2348523	-	732	5	5	7
ACCFDFCE_02299	1	2348753	2349289	-	537	9	9	21
ACCFDFCE_02300	1	2349522	2350346	-	825	18	21	55
ACCFDFCE_02301	1	2350563	2350745	-	183	19	25	62
ACCFDFCE_02302	1	2350829	2351296	-	468	9	10	17
ACCFDFCE_02303	1	2351482	2353032	-	1551	12	13	15
ACCFDFCE_02304	1	2353327	2353593	-	267	225	243	307
ACCFDFCE_02305	1	2353593	2353844	-	252	124	87	139
ACCFDFCE_02306	1	2354117	2354716	-	600	47	93	92
ACCFDFCE_02307	1	2354735	2355097	-	363	24	54	54
ACCFDFCE_02308	1	2355352	2356602	+	1251	142	52	53
ACCFDFCE_02309	1	2356699	2357430	-	732	180	280	542
ACCFDFCE_02310	1	2357427	2358155	-	729	176	259	505
ACCFDFCE_02311	1	2358127	2358906	-	780	56	101	186
ACCFDFCE_02312	1	2359027	2360466	-	1440	55	101	193
ACCFDFCE_02313	1	2360640	2360744	+	105	119	214	398
ACCFDFCE_02314	1	2360898	2361584	-	687	256	633	1431
ACCFDFCE_02315	1	2361911	2362777	-	867	41	57	67
ACCFDFCE_02316	1	2363529	2364839	+	1311	28	16	11
ACCFDFCE_02317	1	2365339	2366304	+	966	9	9	14
ACCFDFCE_02318	1	2366872	2367819	+	948	147	65	42
ACCFDFCE_02319	1	2367821	2368798	+	978	142	67	45
ACCFDFCE_02320	1	2368850	2369317	-	468	6	5	3
ACCFDFCE_02321	1	2369328	2370020	-	693	7	7	8
ACCFDFCE_02322	1	2370031	2371146	-	1116	4	4	4
ACCFDFCE_02323	1	2371124	2372131	-	1008	3	2	4
ACCFDFCE_02324	1	2372133	2373491	-	1359	1	1	1
ACCFDFCE_02325	1	2373469	2374155	-	687	1	1	1
ACCFDFCE_02326	1	2374255	2374541	+	287	1	1	1
ACCFDFCE_02327	1	2374607	2376340	-	1734	9	11	13
ACCFDFCE_02328	1	2376365	2378128	-	1764	7	12	14
ACCFDFCE_02329	1	2378364	2378560	+	197	1	1	2
ACCFDFCE_02330	1	2378724	2378820	+	97	149	440	115
ACCFDFCE_02331	1	2378997	2379383	-	387	9	11	7
ACCFDFCE_02332	1	2379651	2380793	+	1143	74	69	77
ACCFDFCE_02333	1	2380853	2381512	+	660	300	267	299
ACCFDFCE_02334	1	2381694	2382905	+	1212	92	157	119
ACCFDFCE_02335	1	2383028	2383501	-	474	4	4	4
ACCFDFCE_02336	1	2383614	2384270	+	657	74	98	248
ACCFDFCE_02337	1	2384333	2385139	-	807	12	9	21
ACCFDFCE_02338	1	2385426	2386835	+	1410	657	1104	420
ACCFDFCE_02339	1	2386973	2389051	+	2079	125	116	142
ACCFDFCE_02340	1	2389191	2391020	-	1830	59	132	119
ACCFDFCE_02341	1	2391252	2392748	+	1497	47	43	72
ACCFDFCE_02342	1	2392840	2393691	-	852	33	26	59
ACCFDFCE_02343	1	2394013	2394948	-	936	33	64	67
ACCFDFCE_02344	1	2395174	2396574	-	1401	46	60	80
ACCFDFCE_02345	1	2396868	2397563	-	696	26	38	39
ACCFDFCE_02346	1	2397563	2398504	-	942	30	43	41
ACCFDFCE_02347	1	2398521	2399156	-	636	19	26	22
ACCFDFCE_02348	1	2399153	2400379	-	1227	33	45	36
ACCFDFCE_02349	1	2401049	2401648	-	600	14	22	36
ACCFDFCE_02350	1	2401828	2403465	+	1638	52	85	150
ACCFDFCE_02351	1	2403605	2403927	-	323	98	110	62
ACCFDFCE_02352	1	2404073	2405425	+	1353	98	56	71
ACCFDFCE_02353	1	2405487	2406674	-	1188	18	25	36
ACCFDFCE_02354	1	2407070	2407846	-	777	20	34	47
ACCFDFCE_02355	1	2407839	2408501	-	663	19	30	49
ACCFDFCE_02356	1	2408749	2409825	-	1077	83	134	201
ACCFDFCE_02357	1	2410180	2410446	-	267	214	347	378
ACCFDFCE_02358	1	2410446	2410703	-	258	193	193	259
ACCFDFCE_02359	1	2411062	2411517	+	456	570	598	637
ACCFDFCE_02360	1	2411685	2413262	-	1578	62	71	138
ACCFDFCE_02361	1	2413457	2414206	+	750	31	18	31
ACCFDFCE_02362	1	2414430	2415623	-	1194	13	13	13
ACCFDFCE_02363	1	2415635	2416384	-	750	11	10	11
ACCFDFCE_02364	1	2416377	2417192	-	816	11	12	10
ACCFDFCE_02365	1	2417189	2418058	-	870	6	8	7
ACCFDFCE_02366	1	2418055	2418990	-	936	12	19	14
ACCFDFCE_02367	1	2419003	2420601	-	1599	20	27	23
ACCFDFCE_02368	1	2420744	2422045	-	1302	3	1	3
ACCFDFCE_02369	1	2422038	2422856	-	819	2	2	2
ACCFDFCE_02370	1	2422867	2423688	-	822	5	2	3
ACCFDFCE_02371	1	2424555	2424920	-	366	2	3	7
ACCFDFCE_02372	1	2425183	2425902	-	720	4	6	11
ACCFDFCE_02373	1	2426234	2427772	+	1539	366	327	443
ACCFDFCE_02374	1	2427884	2428306	-	423	56	22	31
ACCFDFCE_02375	1	2428758	2429177	-	420	22	30	44
ACCFDFCE_02376	1	2429195	2429614	-	420	16	21	29
ACCFDFCE_02377	1	2429881	2430303	-	423	192	205	449
ACCFDFCE_02378	1	2430554	2431249	-	696	310	297	664
ACCFDFCE_02379	1	2431538	2431819	+	282	56	86	104
ACCFDFCE_02380	1	2432079	2432270	-	192	231	227	1144
ACCFDFCE_02381	1	2432481	2432555	+	75	7	3	9
ACCFDFCE_02382	1	2432831	2433625	-	795	14	19	28
ACCFDFCE_02383	1	2434161	2434448	-	288	6	11	13
ACCFDFCE_02384	1	2434451	2434777	-	327	17	18	31
ACCFDFCE_02385	1	2434989	2436101	-	1113	27	37	47
ACCFDFCE_02386	1	2436098	2436883	-	786	27	44	51
ACCFDFCE_02387	1	2436995	2437771	-	777	15	26	35
ACCFDFCE_02388	1	2438074	2439573	-	1500	41	78	90
ACCFDFCE_02389	1	2439616	2440935	-	1320	64	115	134
ACCFDFCE_02390	1	2440937	2441329	-	393	68	116	141
ACCFDFCE_02391	1	2441617	2443254	+	1638	103	113	241
ACCFDFCE_02392	1	2443538	2443804	+	267	167	94	100
ACCFDFCE_02393	1	2443948	2444256	+	309	28	14	6
ACCFDFCE_02394	1	2444364	2444534	-	171	13	5	7
ACCFDFCE_02395	1	2444578	2445771	-	1194	14	6	22
ACCFDFCE_02396	1	2446155	2450654	-	4500	140	239	124
ACCFDFCE_02397	1	2450959	2451315	-	357	1	1	0
ACCFDFCE_02398	1	2451641	2452384	+	744	1	1	1
ACCFDFCE_02399	1	2452595	2453461	-	867	88	124	140
ACCFDFCE_02400	1	2453641	2456463	-	2823	4	4	4
ACCFDFCE_02401	1	2457145	2460201	-	3057	3	3	4
ACCFDFCE_02402	1	2460669	2462027	-	1359	131	158	141
ACCFDFCE_02403	1	2462144	2463697	-	1554	84	104	119
ACCFDFCE_02404	1	2463721	2464401	-	681	114	124	133
ACCFDFCE_02405	1	2464555	2465319	-	765	6494	5536	4967
ACCFDFCE_02406	1	2465484	2466176	-	693	32	29	76
ACCFDFCE_02407	1	2466407	2466823	-	417	5	12	9
ACCFDFCE_02408	1	2466962	2468785	-	1824	28	39	22
ACCFDFCE_02409	1	2469263	2470540	-	1278	349	1758	516
ACCFDFCE_02410	1	2471087	2471698	+	612	68	69	82
ACCFDFCE_02411	1	2471795	2472958	-	1164	7	10	11
ACCFDFCE_02412	1	2472951	2473415	-	465	4	7	8
ACCFDFCE_02413	1	2473843	2474538	+	696	35	134	37
ACCFDFCE_02414	1	2474540	2475310	+	771	62	235	58
ACCFDFCE_02415	1	2475683	2477647	+	1965	291	322	753
ACCFDFCE_02416	1	2477681	2477770	-	90	1168	1003	2286
ACCFDFCE_02417	1	2477991	2479070	+	1080	40	47	57
ACCFDFCE_02418	1	2479175	2479768	-	594	9	15	10
ACCFDFCE_02419	1	2479790	2480758	-	969	9	12	7
ACCFDFCE_02420	1	2480836	2481270	-	435	16	19	11
ACCFDFCE_02421	1	2481497	2481781	+	285	9	8	12
ACCFDFCE_02422	1	2481952	2482758	+	807	111	126	159
ACCFDFCE_02423	1	2482878	2483549	-	672	461	395	553
ACCFDFCE_02424	1	2483819	2484811	+	993	455	443	552
ACCFDFCE_02425	1	2485060	2485860	-	801	14	24	15
ACCFDFCE_02426	1	2486181	2486816	+	636	11	20	30
ACCFDFCE_02427	1	2486831	2487553	+	723	32	48	48
ACCFDFCE_02428	1	2487713	2488333	-	621	52	79	83
ACCFDFCE_02429	1	2488527	2489018	+	492	23	68	32
ACCFDFCE_02430	1	2489093	2489406	+	314	19	72	26
ACCFDFCE_02431	1	2489456	2489626	-	171	18	55	22
ACCFDFCE_02432	1	2489805	2490704	-	900	26	24	51
ACCFDFCE_02433	1	2490718	2491398	-	681	12	10	25
ACCFDFCE_02434	1	2491401	2492444	-	1044	16	14	30
ACCFDFCE_02435	1	2492995	2493198	+	204	104	43	29
ACCFDFCE_02436	1	2493354	2494316	+	963	126	147	135
ACCFDFCE_02437	1	2494398	2495366	-	969	456	420	934
ACCFDFCE_02438	1	2495499	2495843	-	345	129	125	430
ACCFDFCE_02439	1	2495885	2496295	-	411	62	66	233
ACCFDFCE_02440	1	2496675	2498774	-	2100	6	17	10
ACCFDFCE_02441	1	2499042	2500781	-	1740	12	35	44
ACCFDFCE_02442	1	2500828	2501517	-	690	9	27	27
ACCFDFCE_02443	1	2501510	2501905	-	396	3	9	9
ACCFDFCE_02444	1	2502118	2502981	-	864	12	18	27
ACCFDFCE_02445	1	2503163	2503381	+	219	1875	1646	1882
ACCFDFCE_02446	1	2503391	2503443	+	53	0	1	0
ACCFDFCE_02447	1	2503771	2504202	+	432	3	3	3
ACCFDFCE_02448	1	2504962	2505219	-	258	4	7	4
ACCFDFCE_02449	1	2505798	2507075	-	1278	47	58	70
ACCFDFCE_02450	1	2507329	2508495	+	1167	69	76	104
ACCFDFCE_02451	1	2508665	2509186	-	522	120	320	291
ACCFDFCE_02452	1	2509595	2511700	+	2106	15	14	30
ACCFDFCE_02453	1	2511769	2511939	-	171	25	61	50
ACCFDFCE_02454	1	2511952	2513946	-	1995	8	34	26
ACCFDFCE_02455	1	2513958	2514185	-	228	2	21	19
ACCFDFCE_02456	1	2514401	2516890	-	2490	19	32	29
ACCFDFCE_02457	1	2517035	2517583	+	549	63	89	83
ACCFDFCE_02458	1	2517939	2519483	-	1545	2313	3283	1265
ACCFDFCE_02459	1	2519673	2520272	-	600	93	85	172
ACCFDFCE_02460	1	2520511	2520702	+	192	20	28	43
ACCFDFCE_02461	1	2520942	2523350	+	2409	73	133	159
ACCFDFCE_02462	1	2523630	2523836	+	207	574	854	772
ACCFDFCE_02463	1	2523926	2524924	-	999	106	154	148
ACCFDFCE_02464	1	2524947	2526101	-	1155	110	127	143
ACCFDFCE_02465	1	2526528	2528036	-	1509	6	9	12
ACCFDFCE_02466	1	2528048	2528911	-	864	5	6	8
ACCFDFCE_02467	1	2528948	2530075	-	1128	4	5	7
ACCFDFCE_02468	1	2530081	2531574	-	1494	4	5	7
ACCFDFCE_02469	1	2531567	2532064	-	498	2	2	4
ACCFDFCE_02470	1	2532230	2532997	-	768	9	6	6
ACCFDFCE_02471	1	2533358	2535169	-	1812	200	275	369
ACCFDFCE_02472	1	2535681	2536169	-	489	3	3	4
ACCFDFCE_02473	1	2536445	2537146	-	702	98	69	42
ACCFDFCE_02474	1	2537754	2538809	-	1056	2	3	2
ACCFDFCE_02475	1	2539201	2539788	+	588	15	21	27
ACCFDFCE_02476	1	2540166	2540486	+	321	54	76	132
ACCFDFCE_02477	1	2540706	2540936	+	231	41	54	118
ACCFDFCE_02478	1	2541086	2541463	-	378	12	8	18
ACCFDFCE_02479	1	2541480	2542301	-	822	6	6	11
ACCFDFCE_02480	1	2542321	2542620	-	300	4	3	8
ACCFDFCE_02481	1	2542751	2543308	+	558	10	10	22
ACCFDFCE_02482	1	2543301	2544005	+	705	11	8	18
ACCFDFCE_02483	1	2544103	2545113	+	1011	15	14	30
ACCFDFCE_02484	1	2545133	2545963	+	831	33	30	50
ACCFDFCE_02485	1	2546110	2547000	-	891	5	6	8
ACCFDFCE_02486	1	2547098	2547616	-	519	2	3	3
ACCFDFCE_02487	1	2547613	2548443	-	831	6	6	9
ACCFDFCE_02488	1	2548431	2549537	-	1107	5	3	3
ACCFDFCE_02489	1	2549871	2550167	-	297	168	59	99
ACCFDFCE_02490	1	2550155	2550526	-	372	95	34	53
ACCFDFCE_02491	1	2550538	2550816	-	279	95	34	48
ACCFDFCE_02492	1	2551158	2552024	-	867	6	8	9
ACCFDFCE_02493	1	2552242	2553306	+	1065	17	12	7
ACCFDFCE_02494	1	2553461	2553736	+	276	52	50	66
ACCFDFCE_02495	1	2553922	2554644	-	723	14	22	19
ACCFDFCE_02496	1	2554998	2555447	+	450	101	67	109
ACCFDFCE_02497	1	2555528	2556115	-	588	15	18	16
ACCFDFCE_02498	1	2556248	2557930	+	1683	15	17	18
ACCFDFCE_02499	1	2558059	2558442	-	384	56	74	123
ACCFDFCE_02500	1	2558444	2559295	-	852	78	110	155
ACCFDFCE_02501	1	2559288	2560106	-	819	65	100	147
ACCFDFCE_02502	1	2560179	2561039	+	861	19	27	38
ACCFDFCE_02503	1	2561125	2561829	-	705	56	110	120
ACCFDFCE_02504	1	2562107	2563066	-	960	337	445	589
ACCFDFCE_02505	1	2563753	2565201	+	1449	15	33	20
ACCFDFCE_02506	1	2565282	2566619	-	1338	7	10	8
ACCFDFCE_02507	1	2566877	2567293	+	417	4	4	4
ACCFDFCE_02508	1	2567416	2568306	+	891	1353	1835	4273
ACCFDFCE_02509	1	2568499	2569995	-	1497	1719	2387	2754
ACCFDFCE_02510	1	2570680	2572299	-	1620	315	449	884
ACCFDFCE_02511	1	2572472	2572915	-	444	6	11	15
ACCFDFCE_02512	1	2573196	2573408	-	213	7	13	18
ACCFDFCE_02513	1	2573686	2575395	-	1710	250	22	8
ACCFDFCE_02514	1	2575656	2577146	-	1491	243	29	10
ACCFDFCE_02515	1	2577399	2577962	+	564	159	55	106
ACCFDFCE_02516	1	2578150	2578836	-	687	14	3	4
ACCFDFCE_02517	1	2579100	2580722	-	1623	42	10	9
ACCFDFCE_02518	1	2581241	2581777	-	537	55	20	151
ACCFDFCE_02519	1	2581774	2583624	-	1851	77	24	118
ACCFDFCE_02520	1	2583871	2585241	-	1371	87	26	47
ACCFDFCE_02521	1	2585734	2586339	-	606	103	129	248
ACCFDFCE_02522	1	2586402	2588282	-	1881	82	107	217
ACCFDFCE_02523	1	2588677	2589174	-	498	77	89	71
ACCFDFCE_02524	1	2590598	2592598	-	2001	25	36	40
ACCFDFCE_02525	1	2592595	2593350	-	756	27	38	37
ACCFDFCE_02526	1	2593458	2594345	-	888	33	21	62
ACCFDFCE_02527	1	2594356	2595021	-	666	31	19	54
ACCFDFCE_02528	1	2595047	2595247	-	201	40	18	56
ACCFDFCE_02529	1	2595445	2596869	+	1425	2	2	1
ACCFDFCE_02530	1	2596228	2596331	-	104	0	0	0
