# Program:featureCounts v2.0.3; Command:"featureCounts" "-a" "../../../../local_scratch/ClINT/RawData/ref_genome.gff" "-o" ".//vartable_output/FO13679x01/fc_output.txt" "-t" "gene" "-g" "locus_tag" "../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam" "../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam" "../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam" "-T" "10" 
Geneid	Chr	Start	End	Strand	Length	../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam	../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam	../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam
ACCFDFCE_02036	1	2099957	2101063	+	1107	125	248	1450
ACCFDFCE_02037	1	2101382	2108818	-	7437	1709	34659	1911
ACCFDFCE_02038	1	2109095	2110450	-	1356	10222	7969	7196
ACCFDFCE_02039	1	2110477	2111409	-	933	5233	3958	3670
ACCFDFCE_02040	1	2111411	2112220	-	810	4840	3588	3055
ACCFDFCE_02041	1	2112409	2113317	-	909	9043	6802	4312
ACCFDFCE_02042	1	2113477	2113534	-	58	2	1	2
ACCFDFCE_02043	1	2113543	2114745	+	1203	176	180	101
ACCFDFCE_02044	1	2114975	2115048	-	74	31	16	23
ACCFDFCE_02045	1	2115052	2115126	-	75	1	7	5
ACCFDFCE_02046	1	2115136	2115219	-	84	0	0	1
ACCFDFCE_02047	1	2115249	2115324	-	76	6	8	6
ACCFDFCE_02048	1	2115331	2115404	-	74	2	1	0
ACCFDFCE_02049	1	2115405	2115479	-	75	8	2	2
ACCFDFCE_02050	1	2115525	2115602	-	78	25	11	6
ACCFDFCE_02051	1	2115679	2118597	-	2919	78734	56054	54660
ACCFDFCE_02052	1	2118967	2120515	-	1549	19024	12703	11795
ACCFDFCE_02053	1	2120974	2122038	-	1065	5187	6948	8859
ACCFDFCE_02054	1	2122186	2123628	-	1443	669	503	839
ACCFDFCE_02055	1	2123950	2124417	-	468	486	368	736
ACCFDFCE_02056	1	2124522	2125865	-	1344	830	1175	1138
ACCFDFCE_02057	1	2126042	2126728	-	687	1308	1963	1584
ACCFDFCE_02058	1	2126744	2127931	-	1188	2932	4264	4017
ACCFDFCE_02059	1	2127975	2128490	-	516	672	1136	959
ACCFDFCE_02060	1	2128667	2128927	+	261	13712	12478	9228
ACCFDFCE_02061	1	2129059	2130429	-	1371	369	561	651
ACCFDFCE_02062	1	2130665	2131633	-	969	597	934	824
ACCFDFCE_02063	1	2131630	2132661	-	1032	426	873	716
ACCFDFCE_02064	1	2132673	2133656	-	984	1819	4624	4129
ACCFDFCE_02065	1	2134048	2135118	-	1071	154	252	433
ACCFDFCE_02066	1	2135125	2136882	-	1758	344	405	687
ACCFDFCE_02067	1	2136869	2138062	-	1194	147	178	229
ACCFDFCE_02068	1	2138164	2140140	+	1977	1584	1380	2172
ACCFDFCE_02069	1	2140322	2140559	-	238	68	50	43
ACCFDFCE_02070	1	2140596	2141396	+	801	8	16	3
ACCFDFCE_02071	1	2141414	2141713	+	300	16	9	16
ACCFDFCE_02072	1	2141876	2142220	+	345	6	3	3
ACCFDFCE_02073	1	2142256	2142765	-	510	999	1580	1431
ACCFDFCE_02074	1	2142828	2143067	-	240	261	394	377
ACCFDFCE_02075	1	2143080	2143616	-	537	395	657	665
ACCFDFCE_02076	1	2143791	2145353	-	1563	85	78	88
ACCFDFCE_02077	1	2145660	2146661	-	1002	1556	1790	2433
ACCFDFCE_02078	1	2146895	2147899	-	1005	3486	3135	6734
ACCFDFCE_02079	1	2148179	2149048	-	870	580	687	1314
ACCFDFCE_02080	1	2149314	2150726	-	1413	115	165	112
ACCFDFCE_02081	1	2150744	2152456	-	1713	78	107	75
ACCFDFCE_02082	1	2152462	2152773	-	312	12	3	7
ACCFDFCE_02083	1	2152795	2153775	-	981	16	19	11
ACCFDFCE_02084	1	2153779	2154711	-	933	19	22	17
ACCFDFCE_02085	1	2154724	2155239	-	516	18	17	11
ACCFDFCE_02086	1	2155255	2155683	-	429	8	11	3
ACCFDFCE_02087	1	2156051	2156806	-	756	616	582	881
ACCFDFCE_02088	1	2157048	2157788	+	741	503	938	1078
ACCFDFCE_02089	1	2158079	2158687	-	609	33	59	83
ACCFDFCE_02090	1	2158949	2159074	-	126	25	21	25
ACCFDFCE_02091	1	2159294	2160142	-	849	2150	1276	4702
ACCFDFCE_02092	1	2160212	2160628	-	417	183	132	892
ACCFDFCE_02093	1	2160866	2161016	+	151	4	0	3
ACCFDFCE_02094	1	2161036	2163459	+	2424	156	65	108
ACCFDFCE_02095	1	2163519	2164373	-	855	1119	1176	1576
ACCFDFCE_02096	1	2164584	2165399	-	816	787	988	1286
ACCFDFCE_02097	1	2165693	2166118	+	426	161	46	121
ACCFDFCE_02098	1	2166482	2167186	-	705	238	541	1384
ACCFDFCE_02099	1	2167223	2168887	-	1665	600	1608	4116
ACCFDFCE_02100	1	2170077	2171483	-	1407	1745	2921	3129
ACCFDFCE_02101	1	2171612	2172748	-	1137	1496	2773	3040
ACCFDFCE_02102	1	2172749	2173540	-	792	1479	2473	2595
ACCFDFCE_02103	1	2173553	2173846	-	294	410	541	652
ACCFDFCE_02104	1	2173843	2174940	-	1098	160	211	341
ACCFDFCE_02105	1	2175485	2175883	-	399	1342	1536	1948
ACCFDFCE_02106	1	2175897	2176334	-	438	1536	1669	2399
ACCFDFCE_02107	1	2176462	2176531	-	70	44	64	83
ACCFDFCE_02108	1	2176574	2177377	-	804	386	499	610
ACCFDFCE_02109	1	2177382	2178188	-	807	471	548	713
ACCFDFCE_02110	1	2178178	2179038	-	861	503	625	826
ACCFDFCE_02111	1	2179035	2179844	-	810	210	349	382
ACCFDFCE_02112	1	2179151	2179216	+	66	0	0	0
ACCFDFCE_02113	1	2180193	2180256	-	64	826	1168	1439
ACCFDFCE_02114	1	2180382	2180750	-	369	2768	2637	3899
ACCFDFCE_02115	1	2180767	2181711	-	945	9503	8937	13060
ACCFDFCE_02116	1	2181786	2182175	-	390	2726	2577	3710
ACCFDFCE_02117	1	2182199	2182564	-	366	4499	3373	5300
ACCFDFCE_02118	1	2182587	2182700	-	114	1474	973	1665
ACCFDFCE_02119	1	2182732	2182950	-	219	2366	2236	3076
ACCFDFCE_02120	1	2183143	2183790	-	648	5959	5364	8018
ACCFDFCE_02121	1	2183807	2185099	-	1293	11239	9320	14121
ACCFDFCE_02122	1	2185099	2185539	-	441	1816	1443	2386
ACCFDFCE_02123	1	2185556	2185735	-	180	600	469	785
ACCFDFCE_02124	1	2185752	2186252	-	501	2171	1860	3454
ACCFDFCE_02125	1	2186273	2186632	-	360	1639	1303	2400
ACCFDFCE_02126	1	2186663	2187199	-	537	1630	1519	2661
ACCFDFCE_02127	1	2187224	2187622	-	399	2602	1894	3385
ACCFDFCE_02128	1	2187654	2187839	-	186	1207	829	1403
ACCFDFCE_02129	1	2187862	2188401	-	540	3028	2209	4065
ACCFDFCE_02130	1	2188428	2188745	-	318	2496	1749	3082
ACCFDFCE_02131	1	2188781	2189149	-	369	2002	1470	2659
ACCFDFCE_02132	1	2189181	2189444	-	264	1827	1213	2110
ACCFDFCE_02133	1	2189468	2189677	-	210	551	319	640
ACCFDFCE_02134	1	2189667	2190101	-	435	1665	1236	2138
ACCFDFCE_02135	1	2190104	2190757	-	654	2419	1913	3098
ACCFDFCE_02136	1	2190781	2191134	-	354	1899	1010	1909
ACCFDFCE_02137	1	2191163	2191441	-	279	1115	677	1296
ACCFDFCE_02138	1	2191508	2192341	-	834	3816	3269	5233
ACCFDFCE_02139	1	2192374	2192649	-	276	1307	977	1572
ACCFDFCE_02140	1	2192649	2193272	-	624	2158	1729	2746
ACCFDFCE_02141	1	2193299	2193961	-	663	3922	2587	4207
ACCFDFCE_02142	1	2193989	2194297	-	309	1216	865	1325
ACCFDFCE_02143	1	2194654	2195043	+	390	3685	2740	5326
ACCFDFCE_02144	1	2195235	2196569	-	1335	1319	1679	1553
ACCFDFCE_02145	1	2196682	2198817	-	2136	2240	2529	2525
ACCFDFCE_02146	1	2199004	2199891	+	888	1970	2618	3215
ACCFDFCE_02147	1	2200072	2200935	+	864	519	602	631
ACCFDFCE_02148	1	2201354	2202262	-	909	339	321	376
ACCFDFCE_02149	1	2202395	2202559	+	165	84	83	98
ACCFDFCE_02150	1	2202804	2203121	+	318	759	754	887
ACCFDFCE_02151	1	2203308	2206475	-	3168	4379	4280	5003
ACCFDFCE_02152	1	2206592	2207857	-	1266	2254	2465	2988
ACCFDFCE_02153	1	2208246	2208497	+	252	248	280	298
ACCFDFCE_02154	1	2208489	2209253	-	765	843	855	908
ACCFDFCE_02155	1	2209415	2209855	+	441	40	55	46
ACCFDFCE_02156	1	2209848	2211059	+	1212	156	381	165
ACCFDFCE_02157	1	2211163	2211513	-	351	813	8843	1879
ACCFDFCE_02158	1	2211766	2212089	+	324	73	115	239
ACCFDFCE_02159	1	2212204	2213226	-	1023	1897	2779	4635
ACCFDFCE_02160	1	2213246	2213845	-	600	552	878	1340
ACCFDFCE_02161	1	2213852	2214085	-	234	164	254	332
ACCFDFCE_02162	1	2214091	2214537	-	447	686	834	1503
ACCFDFCE_02163	1	2214551	2215036	-	486	756	779	1444
ACCFDFCE_02164	1	2215033	2216292	-	1260	2518	3001	5046
ACCFDFCE_02165	1	2216501	2216593	-	93	710	873	833
ACCFDFCE_02166	1	2216851	2217357	-	507	903	1100	1541
ACCFDFCE_02167	1	2217388	2218392	-	1005	1450	1728	2563
ACCFDFCE_02168	1	2218562	2219167	-	606	1673	2480	2977
ACCFDFCE_02169	1	2219168	2219839	-	672	1462	2214	2436
ACCFDFCE_02170	1	2219853	2220635	-	783	2810	4005	4671
ACCFDFCE_02171	1	2220925	2221722	+	798	660	600	1787
ACCFDFCE_02172	1	2221894	2222664	-	771	422	504	503
ACCFDFCE_02173	1	2222736	2223290	-	555	307	362	344
ACCFDFCE_02174	1	2223411	2224352	-	942	488	626	544
ACCFDFCE_02175	1	2224751	2225659	-	909	377	537	458
ACCFDFCE_02176	1	2225873	2227027	-	1155	750	1072	2290
ACCFDFCE_02177	1	2227244	2228149	-	906	97	139	386
ACCFDFCE_02178	1	2228409	2228711	+	303	848	715	1807
ACCFDFCE_02179	1	2228725	2229135	+	411	2826	2838	7257
ACCFDFCE_02180	1	2229132	2230847	+	1716	6962	7609	19006
ACCFDFCE_02181	1	2229283	2229585	-	303	0	0	0
ACCFDFCE_02182	1	2230860	2231312	+	453	2874	3175	7669
ACCFDFCE_02183	1	2231305	2231994	+	690	3427	3706	9059
ACCFDFCE_02184	1	2232007	2232621	+	615	3325	3435	8618
ACCFDFCE_02185	1	2232621	2233457	+	837	4358	4929	11861
ACCFDFCE_02186	1	2233510	2233594	-	85	4155	4445	6564
ACCFDFCE_02187	1	2233646	2233993	-	348	3579	4288	5641
ACCFDFCE_02188	1	2234421	2234747	-	327	1276	1814	1960
ACCFDFCE_02189	1	2234811	2235554	-	744	43	122	66
ACCFDFCE_02190	1	2235580	2237535	-	1956	189	427	162
ACCFDFCE_02191	1	2238145	2238948	+	804	315	469	293
ACCFDFCE_02192	1	2238949	2239380	+	432	95	61	63
ACCFDFCE_02193	1	2239381	2240778	-	1398	345	316	285
ACCFDFCE_02194	1	2240876	2241958	-	1083	347	342	351
ACCFDFCE_02195	1	2242206	2242628	+	423	1027	1182	1222
ACCFDFCE_02196	1	2242865	2243365	+	501	845	138	536
ACCFDFCE_02197	1	2243727	2244680	+	954	18288	25341	18574
ACCFDFCE_02198	1	2244772	2245896	-	1125	398	791	696
ACCFDFCE_02199	1	2246207	2246983	-	777	621	814	910
ACCFDFCE_02200	1	2247005	2247238	-	234	38	55	51
ACCFDFCE_02201	1	2247466	2247939	-	474	6848	11889	7949
ACCFDFCE_02202	1	2247939	2250977	-	3039	38765	66440	43726
ACCFDFCE_02203	1	2251495	2252442	-	948	2090	1204	2832
ACCFDFCE_02204	1	2252575	2253372	-	798	405	449	646
ACCFDFCE_02205	1	2253466	2253609	-	144	1282	931	680
ACCFDFCE_02206	1	2253757	2254449	+	693	3125	3280	3921
ACCFDFCE_02207	1	2254490	2254710	-	221	382	192	155
ACCFDFCE_02208	1	2255096	2255833	-	738	286	392	641
ACCFDFCE_02209	1	2255882	2256211	+	330	12	8	9
ACCFDFCE_02210	1	2256656	2257528	+	873	1644	2085	2092
ACCFDFCE_02211	1	2257915	2259294	-	1380	4724	8670	3653
ACCFDFCE_02212	1	2259574	2259930	+	357	500	700	729
ACCFDFCE_02213	1	2259927	2260112	+	186	525	712	731
ACCFDFCE_02214	1	2260208	2260399	-	192	380	392	424
ACCFDFCE_02215	1	2260410	2261045	-	636	714	910	971
ACCFDFCE_02216	1	2261120	2262037	-	918	262	559	423
ACCFDFCE_02217	1	2262304	2262834	+	531	116	293	135
ACCFDFCE_02218	1	2262900	2264504	-	1605	3285	13162	6863
ACCFDFCE_02219	1	2264834	2265598	+	765	299	391	359
ACCFDFCE_02220	1	2265656	2266162	-	507	2184	2781	3769
ACCFDFCE_02221	1	2266329	2267642	-	1314	414	786	719
ACCFDFCE_02222	1	2267719	2267814	-	96	227	208	226
ACCFDFCE_02223	1	2267867	2268436	-	570	557	491	569
ACCFDFCE_02224	1	2268923	2269804	-	882	2028	2443	1318
ACCFDFCE_02225	1	2269915	2271036	-	1122	2226	2674	1246
ACCFDFCE_02226	1	2271313	2272551	-	1239	20943	15601	4702
ACCFDFCE_02227	1	2272551	2274212	-	1662	23608	18037	5184
ACCFDFCE_02228	1	2274372	2275256	+	885	953	1134	930
ACCFDFCE_02229	1	2275678	2276097	+	420	139	94	42
ACCFDFCE_02230	1	2276353	2277288	-	936	622	464	393
ACCFDFCE_02231	1	2277578	2278837	+	1260	2020	1728	1556
ACCFDFCE_02232	1	2278903	2279589	-	687	1000	2087	1692
ACCFDFCE_02233	1	2279763	2280416	+	654	564	728	1097
ACCFDFCE_02234	1	2280652	2281671	-	1020	1573	1537	1410
ACCFDFCE_02235	1	2281701	2282027	-	327	402	332	277
ACCFDFCE_02236	1	2282245	2283477	-	1233	9296	5804	5538
ACCFDFCE_02237	1	2283470	2284369	-	900	5166	3750	4095
ACCFDFCE_02238	1	2284600	2285247	-	648	4607	1521	3239
ACCFDFCE_02239	1	2285646	2286254	+	609	150	167	159
ACCFDFCE_02240	1	2286591	2287799	+	1209	432	298	159
ACCFDFCE_02241	1	2287847	2288896	-	1050	2071	2837	2361
ACCFDFCE_02242	1	2288927	2289874	-	948	887	1560	1175
ACCFDFCE_02243	1	2289971	2290462	+	492	501	307	542
ACCFDFCE_02244	1	2290459	2290878	+	420	1243	1095	1514
ACCFDFCE_02245	1	2290986	2291906	-	921	1521	2190	1851
ACCFDFCE_02246	1	2292114	2292752	+	639	749	859	1269
ACCFDFCE_02247	1	2292998	2294929	-	1932	626	1307	1482
ACCFDFCE_02248	1	2294942	2295589	-	648	114	295	275
ACCFDFCE_02249	1	2295710	2296261	+	552	342	233	306
ACCFDFCE_02250	1	2296491	2297699	-	1209	300	440	418
ACCFDFCE_02251	1	2297968	2299350	-	1383	667	677	850
ACCFDFCE_02252	1	2299590	2299727	-	138	35	54	67
ACCFDFCE_02253	1	2299809	2300045	-	237	60	78	75
ACCFDFCE_02254	1	2300240	2301208	+	969	353	300	636
ACCFDFCE_02255	1	2301385	2301736	-	352	61	49	50
ACCFDFCE_02256	1	2301783	2302139	+	357	3	3	10
ACCFDFCE_02257	1	2302279	2302944	-	666	24	47	77
ACCFDFCE_02258	1	2302944	2303999	-	1056	20	50	63
ACCFDFCE_02259	1	2304135	2304809	+	675	226	396	300
ACCFDFCE_02260	1	2304802	2306175	+	1374	934	1311	1142
ACCFDFCE_02261	1	2306338	2306781	+	444	285	262	303
ACCFDFCE_02262	1	2306778	2307233	+	456	439	396	352
ACCFDFCE_02263	1	2307299	2308777	-	1479	11183	12872	10591
ACCFDFCE_02264	1	2309158	2310756	-	1599	8402	9471	3435
ACCFDFCE_02265	1	2311073	2312746	+	1674	1488	1565	2350
ACCFDFCE_02266	1	2312899	2313528	-	630	7728	6332	7395
ACCFDFCE_02267	1	2313842	2314357	-	516	350	284	383
ACCFDFCE_02268	1	2314548	2315552	+	1005	406	415	920
ACCFDFCE_02269	1	2315598	2315933	-	336	174	224	368
ACCFDFCE_02270	1	2316035	2317069	-	1035	464	780	1308
ACCFDFCE_02271	1	2317301	2317732	-	432	283	350	322
ACCFDFCE_02272	1	2317939	2319216	-	1278	54	174	53
ACCFDFCE_02273	1	2319377	2320000	+	624	682	613	1009
ACCFDFCE_02274	1	2320046	2320990	+	945	809	885	1407
ACCFDFCE_02275	1	2321076	2322518	-	1443	228	1513	1877
ACCFDFCE_02276	1	2322701	2323084	+	384	709	518	1443
ACCFDFCE_02277	1	2324572	2326677	+	2106	2602	2359	3781
ACCFDFCE_02278	1	2326748	2327170	+	423	916	925	1340
ACCFDFCE_02279	1	2327435	2327791	+	357	2347	2607	3249
ACCFDFCE_02280	1	2328195	2329472	-	1278	3457	2278	2773
ACCFDFCE_02281	1	2329654	2330019	-	366	125	125	198
ACCFDFCE_02282	1	2330417	2330863	+	447	4878	4452	6476
ACCFDFCE_02283	1	2331085	2331507	+	423	1833	1693	1167
ACCFDFCE_02284	1	2331614	2332783	-	1170	229	143	431
ACCFDFCE_02285	1	2333153	2333791	+	639	105584	93464	68374
ACCFDFCE_02286	1	2333861	2334067	+	207	48756	35784	27405
ACCFDFCE_02287	1	2334046	2334786	+	741	238354	189474	142655
ACCFDFCE_02288	1	2335044	2335697	-	654	5250	3011	2632
ACCFDFCE_02289	1	2335720	2336754	-	1035	3268	2747	3447
ACCFDFCE_02290	1	2336778	2337230	-	453	2018	1874	2465
ACCFDFCE_02291	1	2337250	2337927	-	678	720	682	884
ACCFDFCE_02292	1	2337920	2338495	-	576	15	25	61
ACCFDFCE_02293	1	2338488	2340047	-	1560	39	54	159
ACCFDFCE_02294	1	2340037	2343726	-	3690	38	65	181
ACCFDFCE_02295	1	2344035	2345012	-	978	44	61	251
ACCFDFCE_02296	1	2345003	2345317	-	315	13	32	78
ACCFDFCE_02297	1	2345321	2347726	-	2406	99	102	277
ACCFDFCE_02298	1	2347792	2348523	-	732	65	53	85
ACCFDFCE_02299	1	2348753	2349289	-	537	78	75	184
ACCFDFCE_02300	1	2349522	2350346	-	825	256	276	734
ACCFDFCE_02301	1	2350563	2350745	-	183	58	73	184
ACCFDFCE_02302	1	2350829	2351296	-	468	68	72	129
ACCFDFCE_02303	1	2351482	2353032	-	1551	301	329	364
ACCFDFCE_02304	1	2353327	2353593	-	267	1010	1042	1321
ACCFDFCE_02305	1	2353593	2353844	-	252	524	351	564
ACCFDFCE_02306	1	2354117	2354716	-	600	471	895	892
ACCFDFCE_02307	1	2354735	2355097	-	363	148	314	316
ACCFDFCE_02308	1	2355352	2356602	+	1251	2986	1035	1069
ACCFDFCE_02309	1	2356699	2357430	-	732	2216	3282	6406
ACCFDFCE_02310	1	2357427	2358155	-	729	2154	3023	5939
ACCFDFCE_02311	1	2358127	2358906	-	780	732	1264	2339
ACCFDFCE_02312	1	2359027	2360466	-	1440	1342	2330	4477
ACCFDFCE_02313	1	2360640	2360744	+	105	210	361	675
ACCFDFCE_02314	1	2360898	2361584	-	687	2956	6970	15862
ACCFDFCE_02315	1	2361911	2362777	-	867	598	798	936
ACCFDFCE_02316	1	2363529	2364839	+	1311	611	339	236
ACCFDFCE_02317	1	2365339	2366304	+	966	147	139	222
ACCFDFCE_02318	1	2366872	2367819	+	948	2345	987	639
ACCFDFCE_02319	1	2367821	2368798	+	978	2341	1045	718
ACCFDFCE_02320	1	2368850	2369317	-	468	48	40	25
ACCFDFCE_02321	1	2369328	2370020	-	693	86	78	89
ACCFDFCE_02322	1	2370031	2371146	-	1116	81	75	78
ACCFDFCE_02323	1	2371124	2372131	-	1008	54	37	57
ACCFDFCE_02324	1	2372133	2373491	-	1359	21	28	24
ACCFDFCE_02325	1	2373469	2374155	-	687	10	12	6
ACCFDFCE_02326	1	2374255	2374541	+	287	3	4	4
ACCFDFCE_02327	1	2374607	2376340	-	1734	263	294	361
ACCFDFCE_02328	1	2376365	2378128	-	1764	195	338	400
ACCFDFCE_02329	1	2378364	2378560	+	197	2	3	5
ACCFDFCE_02330	1	2378724	2378820	+	97	243	685	180
ACCFDFCE_02331	1	2378997	2379383	-	387	56	71	45
ACCFDFCE_02332	1	2379651	2380793	+	1143	1431	1268	1416
ACCFDFCE_02333	1	2380853	2381512	+	660	3335	2826	3181
ACCFDFCE_02334	1	2381694	2382905	+	1212	1875	3045	2318
ACCFDFCE_02335	1	2383028	2383501	-	474	34	28	30
ACCFDFCE_02336	1	2383614	2384270	+	657	814	1035	2628
ACCFDFCE_02337	1	2384333	2385139	-	807	162	116	277
ACCFDFCE_02338	1	2385426	2386835	+	1410	15578	24969	9567
ACCFDFCE_02339	1	2386973	2389051	+	2079	4376	3881	4769
ACCFDFCE_02340	1	2389191	2391020	-	1830	1813	3869	3527
ACCFDFCE_02341	1	2391252	2392748	+	1497	1173	1028	1737
ACCFDFCE_02342	1	2392840	2393691	-	852	477	349	815
ACCFDFCE_02343	1	2394013	2394948	-	936	517	963	1018
ACCFDFCE_02344	1	2395174	2396574	-	1401	1078	1338	1813
ACCFDFCE_02345	1	2396868	2397563	-	696	308	425	437
ACCFDFCE_02346	1	2397563	2398504	-	942	480	646	627
ACCFDFCE_02347	1	2398521	2399156	-	636	208	267	226
ACCFDFCE_02348	1	2399153	2400379	-	1227	678	877	720
ACCFDFCE_02349	1	2401049	2401648	-	600	146	213	348
ACCFDFCE_02350	1	2401828	2403465	+	1638	1442	2222	3976
ACCFDFCE_02351	1	2403605	2403927	-	323	534	569	322
ACCFDFCE_02352	1	2404073	2405425	+	1353	2228	1215	1550
ACCFDFCE_02353	1	2405487	2406674	-	1188	359	485	688
ACCFDFCE_02354	1	2407070	2407846	-	777	261	419	595
ACCFDFCE_02355	1	2407839	2408501	-	663	213	320	522
ACCFDFCE_02356	1	2408749	2409825	-	1077	1495	2322	3497
ACCFDFCE_02357	1	2410180	2410446	-	267	961	1487	1627
ACCFDFCE_02358	1	2410446	2410703	-	258	836	799	1077
ACCFDFCE_02359	1	2411062	2411517	+	456	4375	4371	4691
ACCFDFCE_02360	1	2411685	2413262	-	1578	1651	1801	3524
ACCFDFCE_02361	1	2413457	2414206	+	750	389	217	376
ACCFDFCE_02362	1	2414430	2415623	-	1194	264	241	256
ACCFDFCE_02363	1	2415635	2416384	-	750	133	117	129
ACCFDFCE_02364	1	2416377	2417192	-	816	151	157	137
ACCFDFCE_02365	1	2417189	2418058	-	870	85	117	98
ACCFDFCE_02366	1	2418055	2418990	-	936	192	291	219
ACCFDFCE_02367	1	2419003	2420601	-	1599	538	690	582
ACCFDFCE_02368	1	2420744	2422045	-	1302	58	26	58
ACCFDFCE_02369	1	2422038	2422856	-	819	29	20	27
ACCFDFCE_02370	1	2422867	2423688	-	822	63	22	40
ACCFDFCE_02371	1	2424555	2424920	-	366	14	20	39
ACCFDFCE_02372	1	2425183	2425902	-	720	53	67	127
ACCFDFCE_02373	1	2426234	2427772	+	1539	9473	8080	11000
ACCFDFCE_02374	1	2427884	2428306	-	423	396	149	211
ACCFDFCE_02375	1	2428758	2429177	-	420	158	202	301
ACCFDFCE_02376	1	2429195	2429614	-	420	116	139	194
ACCFDFCE_02377	1	2429881	2430303	-	423	1368	1391	3066
ACCFDFCE_02378	1	2430554	2431249	-	696	3628	3312	7461
ACCFDFCE_02379	1	2431538	2431819	+	282	265	388	472
ACCFDFCE_02380	1	2432079	2432270	-	192	747	699	3546
ACCFDFCE_02381	1	2432481	2432555	+	75	9	4	11
ACCFDFCE_02382	1	2432831	2433625	-	795	182	243	359
ACCFDFCE_02383	1	2434161	2434448	-	288	30	49	60
ACCFDFCE_02384	1	2434451	2434777	-	327	93	93	162
ACCFDFCE_02385	1	2434989	2436101	-	1113	511	655	837
ACCFDFCE_02386	1	2436098	2436883	-	786	360	550	649
ACCFDFCE_02387	1	2436995	2437771	-	777	195	320	441
ACCFDFCE_02388	1	2438074	2439573	-	1500	1023	1880	2179
ACCFDFCE_02389	1	2439616	2440935	-	1320	1431	2430	2863
ACCFDFCE_02390	1	2440937	2441329	-	393	447	734	892
ACCFDFCE_02391	1	2441617	2443254	+	1638	2842	2957	6380
ACCFDFCE_02392	1	2443538	2443804	+	267	748	402	433
ACCFDFCE_02393	1	2443948	2444256	+	309	145	69	30
ACCFDFCE_02394	1	2444364	2444534	-	171	38	13	19
ACCFDFCE_02395	1	2444578	2445771	-	1194	282	124	416
ACCFDFCE_02396	1	2446155	2450654	-	4500	10633	17208	8978
ACCFDFCE_02397	1	2450959	2451315	-	357	5	8	2
ACCFDFCE_02398	1	2451641	2452384	+	744	16	9	11
ACCFDFCE_02399	1	2452595	2453461	-	867	1286	1719	1953
ACCFDFCE_02400	1	2453641	2456463	-	2823	183	199	175
ACCFDFCE_02401	1	2457145	2460201	-	3057	153	161	183
ACCFDFCE_02402	1	2460669	2462027	-	1359	2987	3440	3090
ACCFDFCE_02403	1	2462144	2463697	-	1554	2197	2586	2992
ACCFDFCE_02404	1	2463721	2464401	-	681	1311	1355	1457
ACCFDFCE_02405	1	2464555	2465319	-	765	83571	67906	61317
ACCFDFCE_02406	1	2465484	2466176	-	693	373	326	847
ACCFDFCE_02407	1	2466407	2466823	-	417	33	79	63
ACCFDFCE_02408	1	2466962	2468785	-	1824	856	1142	639
ACCFDFCE_02409	1	2469263	2470540	-	1278	7512	36016	10641
ACCFDFCE_02410	1	2471087	2471698	+	612	700	673	813
ACCFDFCE_02411	1	2471795	2472958	-	1164	141	178	209
ACCFDFCE_02412	1	2472951	2473415	-	465	28	55	57
ACCFDFCE_02413	1	2473843	2474538	+	696	405	1499	412
ACCFDFCE_02414	1	2474540	2475310	+	771	805	2902	720
ACCFDFCE_02415	1	2475683	2477647	+	1965	9625	10138	23869
ACCFDFCE_02416	1	2477681	2477770	-	90	1768	1448	3320
ACCFDFCE_02417	1	2477991	2479070	+	1080	718	821	993
ACCFDFCE_02418	1	2479175	2479768	-	594	86	145	97
ACCFDFCE_02419	1	2479790	2480758	-	969	142	188	102
ACCFDFCE_02420	1	2480836	2481270	-	435	114	131	80
ACCFDFCE_02421	1	2481497	2481781	+	285	44	35	54
ACCFDFCE_02422	1	2481952	2482758	+	807	1504	1626	2076
ACCFDFCE_02423	1	2482878	2483549	-	672	5214	4252	6001
ACCFDFCE_02424	1	2483819	2484811	+	993	7596	7054	8850
ACCFDFCE_02425	1	2485060	2485860	-	801	183	305	192
ACCFDFCE_02426	1	2486181	2486816	+	636	117	199	310
ACCFDFCE_02427	1	2486831	2487553	+	723	393	556	560
ACCFDFCE_02428	1	2487713	2488333	-	621	547	783	827
ACCFDFCE_02429	1	2488527	2489018	+	492	191	540	258
ACCFDFCE_02430	1	2489093	2489406	+	314	102	361	131
ACCFDFCE_02431	1	2489456	2489626	-	171	52	151	61
ACCFDFCE_02432	1	2489805	2490704	-	900	397	347	747
ACCFDFCE_02433	1	2490718	2491398	-	681	135	111	276
ACCFDFCE_02434	1	2491401	2492444	-	1044	280	236	502
ACCFDFCE_02435	1	2492995	2493198	+	204	357	141	97
ACCFDFCE_02436	1	2493354	2494316	+	963	2042	2276	2100
ACCFDFCE_02437	1	2494398	2495366	-	969	7432	6529	14604
